Current Assets,Cash,Accounts Receivable,Inventory,Non-Current Assets,Total Assets,Current Liabilities,Long-Term Liabilities,Equity,Retained Earnings,Revenue,COGS,Gross Profit,Operating Income,EBIT,Pretax Income,Tax Expense,Net Income,Interest Expense,SGA Expense,Admin Expense,RD Expense,CFO,company,year,short_term_liabilities_to_assets,equity_to_assets,equity_to_short_term_liabilities,equity_to_long_term_liabilities,fixed_assets_to_total_liabilities,gross_profit_to_long_term_liabilities,current_assets_to_total_liabilities,quick_ratio,working_capital_to_total_assets,operating_income_to_assets,ebit_to_current_liabilities,net_operating_profit_margin,return_on_assets,sales_to_current_assets,asset_turnover,debt_ratio,working_capital_to_net_sales,inventories_to_current_assets,inventories_to_total_assets,operating_income_to_assets_trend_1yr,short_term_liabilities_to_assets_trend_1yr,asset_turnover_trend_1yr,gross_profit_to_long_term_liabilities_trend_1yr,bankruptcy_label,gdp_growth,inflation_rate,interest_rate,usdtry_avg,usdtry_change,unemployment_rate,industrial_prod_growth,credit_growth,m2_growth,gdp_growth_lag1,inflation_rate_lag1,interest_rate_lag1,usdtry_avg_lag1,usdtry_change_lag1,unemployment_rate_lag1,industrial_prod_growth_lag1,credit_growth_lag1,m2_growth_lag1,stl_ta_x_interest,oi_ta_x_unemployment,gp_ltl_x_inflation,margin_x_usdtry,turnover_x_gdp,roa_x_gdp,debt_ratio_x_interest,roa_x_inflation,wc_ta_x_credit,cfo_x_interest,log_assets_x_gdp
5382187495.0,523038394.0,2153694367.0,1208865884.0,3678724390.0,9060911885.0,3930433229.0,1653415351.0,3477063305.0,500675665.0,5731122028.0,-5054050241.0,677071787.0,21489853.0,400969266.0,-115759016.0,-122800814.0,-260645195.0,-668500494.0,-459995723.0,-284660006.0,-39164078.0,225353323.0,KLMSN,2024,0.43377899254341995,0.38374319816045754,0.8846514117947887,2.1029581604507555,0.6588152127148118,0.4094989118073091,0.9638849295229277,1.0617968472808268,0.16022165146571227,0.0023717097432075953,0.102016557116788,0.0037496763975725976,-0.028765890045955346,1.0648313596143124,0.6325105133720214,0.6162568018395425,0.25331065346494136,0.22460493714182656,0.13341547730987563,0.003916102981070478,-0.08885083584111181,0.16842517828735315,-0.25897341578577465,0,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,20.604502145812447,0.023242755483434435,26.61742926747509,0.1379880914306716,2.0240336427904686,-0.09205084814705711,29.272198087378268,-1.8697828529870975,7.209974315957052,1.1813692681661034,73.3671539247839
731258353.0,45717262.0,316598357.0,295710017.0,517090440.0,1248348793.0,724032608.0,420726336.0,103589849.0,-141435700.0,1159076875.0,-1017465833.0,141611042.0,-120126306.0,-114820328.0,-293355216.0,-1141040.0,-294496256.0,-212045932.0,-201351978.0,-93112060.0,-14390232.0,71064694.0,KLSER,2019,0.579992236192277,0.08298149490019974,0.14307345809485972,0.24621669749715883,0.4517024677642527,0.3365870635680862,0.6387880669836461,0.6015590060275297,0.005788242068657169,-0.09622815888764191,-0.1585844708253803,-0.10363963649952036,-0.23590863198759868,1.58504428735052,0.9284880007089493,0.9170185050998002,0.006234051559349763,0.4043851475840851,0.23688092515342385,-0.057786361717521745,0.02671110055586967,-0.13419008773546115,0.7474910815195585,0,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14.0,20.0,6.959906834307324,-1.3183257767606942,5.11612336623491,-1.803329675091654,0.8356392006380544,-0.21231776878883882,11.004222061197602,-3.5858112062114995,0.046305936549257354,0.6831234449713607,18.850578794474814
830108715.0,46873599.0,456198394.0,286037844.0,517484691.0,1347593406.0,817589416.0,363046544.0,166957446.0,-434042652.0,1546425860.0,-1152855036.0,393570824.0,144088352.0,176980032.0,44837706.0,28971548.0,73809254.0,-180364651.0,-176790083.0,-76179710.0,-15377250.0,188175218.0,KLSER,2020,0.6067033367481467,0.12389304166719854,0.20420695612331655,0.4598789019184273,0.43831012143658576,1.0840781450876447,0.7031030250848873,0.6654573314584101,0.0092901159535653,0.1069227196856735,0.2164656593352965,0.09317507921136291,0.05477115995920805,1.8629196779364015,1.1475463245180053,0.8761069583328015,0.008095634794932879,0.34457877484155797,0.2122582692423771,0.20315087857331543,0.02671110055586967,0.219058323809056,0.7474910815195585,1,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34,36,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8.0,25.0,6.218709201668504,1.4113798998508902,13.33416118457803,2.1989318693881645,2.18033801658421,0.1040652039224953,8.980096322911216,0.6736852674982591,0.3158639424212202,1.431289271609867,39.94101373504853
2083481601.0,827686058.0,718188340.0,446653135.0,624040377.0,2707521978.0,1923968009.0,319265097.0,464288872.0,-360233398.0,2618760968.0,-1832309557.0,786451411.0,477837857.0,486560118.0,295018020.0,-338772.0,294679248.0,-281689109.0,-298202001.0,-100699807.0,-16535836.0,604982050.0,KLSER,2021,0.7106010679260311,0.1714811092107781,0.24131839501911387,1.4542424974190022,0.2781879312189502,2.4633178458589855,0.9287851518539421,0.8507565917640993,0.05891497586949597,0.17648531051000763,0.25289407917592877,0.1824671525347097,0.10883725059091653,1.2569158118521826,0.9672168829205345,0.8285188907892219,0.060911856389024965,0.21437824782595716,0.1649675011428476,0.06956259082433412,0.10389773117788437,-0.18032944159747077,1.3792397007713408,1,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,9.948414950964434,2.1178237261200916,48.28102977883612,4.89011968793022,11.026272465294094,1.2407446567364486,11.599264471049107,2.133210111581964,2.179854107171351,3.1282289742506384,247.6000160585412
5799675659.0,383138741.0,1844938257.0,2770774454.0,4618794484.0,10418470143.0,4885731479.0,804051641.0,4728687023.0,-3738978825.0,12258407931.0,-9672376181.0,2586031750.0,1236661454.0,1372622554.0,1363777344.0,813792324.0,2177569668.0,-71295029.0,-1136310575.0,-390320522.0,-70176863.0,65653227.0,KLSER,2022,0.4689490310900054,0.45387537307261255,0.9678565110106822,5.88107377919026,0.8117698665463369,3.216250820387294,1.019314011919667,0.6199483573788113,0.0877234533914813,0.11869894879248588,0.2809451481113623,0.10088271339646283,0.20901050136070828,2.11363680518535,1.176603451634041,0.5461246269273875,0.07455651542552667,0.477746449441579,0.26594830296285277,-0.057786361717521745,-0.24165203683602565,0.20938656871350636,0.7529329745283087,1,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54,72,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37.0,42.0,4.220541279810049,1.2344690674418533,232.53493431400136,8.696089894775097,6.471318983987225,1.1495577574838955,4.915121642346487,15.111459248379209,4.73706648313999,0.05671456892325041,126.86765323761539
10214049698.0,3294106690.0,2480020281.0,3954159372.0,7834114106.0,18048163804.0,5260578727.0,1566659980.0,11220925097.0,-2381061897.0,14024533498.0,-11818947191.0,2205586307.0,546836671.0,585260426.0,546550787.0,-120251804.0,426298983.0,-696656847.0,-1605695364.0,-832324751.0,-101608769.0,208394311.0,KLSER,2023,0.29147445602383676,0.6217211467525087,2.1330210380482346,7.162323184511294,1.147479155513875,1.4078270557469656,1.496073322810214,1.189962293287432,0.2744584449029749,0.03029874268310913,0.11125400005823352,0.038991433909583005,0.023620075018685262,1.373062978217751,0.7770615144179794,0.3782788532474913,0.3532004092475804,0.38712944316045955,0.21908928880198011,-0.08840020610937675,-0.17747457506616865,-0.39954193721606146,-1.8084237646403285,1,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54.0,72.0,11.65897824095347,0.2848081812212258,75.88187830476144,1.6961273750668606,3.4967768148809073,0.10629033758408368,15.13115412989965,1.2731220435071355,16.467506694178493,0.46186263215056533,106.2733940470817
7154259051.0,1458210162.0,1938591709.0,3319171261.0,8321202172.0,15475461223.0,6834930823.0,1350937542.0,7289592858.0,-2079107327.0,9948731835.0,-9934489446.0,14242389.0,-2653776693.0,-2735191170.0,-3370903866.0,-367734280.0,-3738638146.0,-1780785437.0,-1567069402.0,-736223385.0,-163052316.0,-1929644445.0,KLSER,2024,0.4416624955152718,0.47104204216970497,1.0665203565001757,5.395951057225116,1.0165326146189502,0.010542596202423102,0.8739768014825633,0.5611011858517533,0.02063448858799806,-0.17148288214220678,-0.4001783252576454,-0.2667452231111424,-0.2415849254588643,1.3906026835314829,0.6428714266825183,0.528957957830295,0.03209738017830491,0.46394339893745623,0.21447963412340618,-0.20178162482531592,0.15018803949143505,-0.13419008773546115,-1.3972844595445426,1,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,20.97896853697541,-1.6805322449936266,0.6852687531575017,-9.81622421049004,2.0571885653840587,-0.7730717614683659,25.125502996939012,-15.70302015482618,0.9285519864599127,-5.922803192532674,75.08006867029476
280815547.0,27813533.0,33641975.0,71561811.0,125604230.0,406419777.0,226243562.0,79406289.0,100769926.0,2548055.0,227052590.0,-116049389.0,111003201.0,13430273.0,12673976.0,-3838169.0,618241.0,-3219928.0,-50157899.0,-68156237.0,-10018834.0,-3101789.0,-22400503.0,KLSYN,2018,0.5566745882053865,0.24794542909263986,0.44540461222052363,1.2690421283885964,0.41094157117714414,1.3979144775296073,0.9187491702719659,0.92490470955368,0.13427492481498998,0.033045323480899405,0.05601916752000218,0.059150494605677034,-0.007922665633468915,0.808547078057612,0.5586652098379553,0.7520545709073602,0.24034953752344335,0.25483564483700044,0.17607856470035907,0.0005987830035853008,-0.02952428765609616,0.009722772502550242,0.011026936033280949,0,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,13.0,7.95,32.9,11.45,2.05,35.5,39.0,13.360190116929276,0.36019402594180355,22.7860059837326,2.3068692896214045,1.6759956295138658,-0.023767996900406745,18.049309701776643,-0.12913944982554332,1.8798489474098599,-1.3227999778170245,59.46869135076736
168481317.0,37000265.0,54752029.0,52407255.0,695093925.0,863575242.0,214333063.0,204587406.0,444654773.0,-39421795.0,228171274.0,-132369795.0,95801479.0,40314762.0,40722943.0,-1622343.0,1637482.0,15139.0,-48210429.0,-48564134.0,-8004568.0,-1297532.0,-6303419.0,KLSYN,2019,0.2481926907765612,0.51489986207826,2.074597202952304,2.173422018948713,1.6592503265816787,0.4682667465855645,0.40217972017977477,0.541559292697646,-0.05309525304802566,0.04668355464502768,0.18999841848945162,0.17668640444195444,1.7530609104701498e-05,1.3542823504875618,0.2642170165411018,0.48510013792174,-0.20095319273187737,0.31105677432471635,0.06068637965885548,0.013638231164128274,-0.3084818974288253,-0.2944481932968535,-0.9296477309440427,1,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14.0,20.0,2.978312289318734,0.6395646986368791,7.11765454810058,3.074343437290007,0.23779531488699163,1.5777548194231347e-05,5.8212016550608805,0.00026646525839146276,-0.4247620243842053,-0.08759054720561338,18.518932429046096
116616346.0,16546322.0,39855693.0,48149496.0,703245015.0,819861361.0,237220035.0,207733379.0,374907947.0,-51865531.0,212895623.0,-116629371.0,96266252.0,69807843.0,69990129.0,3407851.0,-3308476.0,99375.0,-78800520.0,-29002342.0,-8145656.0,-3683808.0,74993511.0,KLSYN,2020,0.2893416451662734,0.4572821269961032,1.5804227792142431,1.804755445681168,1.5804913343130345,0.46341253612400923,0.2620866417264977,0.28862170094528483,-0.14710254042573426,0.08514591163907773,0.29504307677890695,0.3278970324345278,0.00012120951751987736,1.8256070465456018,0.25967271190866625,0.5427178730038968,-0.5664921020945555,0.4128880525891285,0.05872882695834229,0.03846235699405005,0.04114895438971222,-0.004544304632435547,-0.004854210461555264,1,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34,36,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8.0,25.0,2.9657518629543027,1.1239260336358259,5.699974194325314,7.738369965454856,0.49337815262646584,0.00023029808328776697,5.562858198289943,0.0014908770654944916,-5.001486374474965,0.9375774055413743,38.99682704275645
160305941.0,20314425.0,63492539.0,62352923.0,821733125.0,982039066.0,297205135.0,254001099.0,430832832.0,-12063374.0,278567717.0,-154025741.0,124541976.0,49546925.0,106421957.0,9511974.0,-6252988.0,3258986.0,-97872514.0,-42792054.0,-12251054.0,-3793933.0,25598452.0,KLSYN,2021,0.30264084728376783,0.4387125185913938,1.449614361474609,1.6961849129637034,1.490790695592895,0.4903206186521264,0.29082751810822227,0.32958050337858397,-0.13940300212048795,0.05045310997841709,0.35807576810541986,0.17786312618558023,0.0033185909938128672,1.737725472070932,0.2836625615462023,0.5612874814086062,-0.4914395518415366,0.3889620223120739,0.06349332237257453,-0.03469280166066063,0.013299202117494413,0.02398984963753603,0.02690808252811716,0,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,4.23697186197275,0.6054373197410051,9.610284125581678,4.76673178177355,3.233753201626706,0.037831937329466686,7.858024739720486,0.0650443834787322,-5.157911078458055,0.36493286306799533,236.03861478269528
551655933.0,98410771.0,110735305.0,283367062.0,1741869341.0,2293525274.0,612421244.0,435263455.0,1245840575.0,-277161449.0,980358612.0,-431900163.0,548458449.0,285099778.0,-345701163.0,-242491416.0,-31535503.0,-274026919.0,90068922.0,-203182465.0,-66510933.0,-5532353.0,-213979068.0,KLSYN,2022,0.26702179868805753,0.5431989737035704,2.0342869996848116,2.8622678074363033,1.6625892720038664,1.2600608727879532,0.5265476660359244,0.4380789752616746,-0.026494284448857573,0.12430635983477721,-0.5644826439103735,0.2908117239041503,-0.11947848236356517,1.7771196743387514,0.4274461777742764,0.45680102629642966,-0.06198273800648777,0.5136663000414065,0.12355087829740655,0.07385324985636012,-0.0356190485957103,0.14378361622807412,0.7697402541358268,0,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54,72,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37.0,42.0,2.403196188192518,1.292786142281683,91.10240110256902,25.067970600537755,2.35095397775852,-0.6571316529996085,4.111209236667867,-8.638294274885762,-1.430691360238309,-0.8396731589712579,118.54345740478702
852858828.0,82896097.0,168155886.0,492362536.0,2481897954.0,3334756782.0,812320981.0,771908264.0,1750527537.0,-833493614.0,1927795650.0,-683395989.0,1244399661.0,373044884.0,197827098.0,171438997.0,-141812890.0,29626107.0,-72892448.0,-401960990.0,-129249731.0,-12859334.0,-364734218.0,KLSYN,2023,0.2435922719715755,0.5249340960782548,2.1549702370669164,2.2677921958353333,1.5666280381031596,1.6121082245596998,0.5383430653686739,0.443785523742369,0.012156162997796701,0.11186569467781954,0.24353316315487364,0.19350852046999897,0.00888403830825465,2.2603924432848808,0.5780918297867038,0.47506590392174514,0.021028083033593315,0.5773083655059499,0.147645710972873,-0.012440665156957673,-0.02342952671648202,0.1506456520124274,0.3520473517717466,1,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54.0,72.0,9.74369087886302,1.0515375299715037,86.89263330376782,8.417620640444955,2.601413234040167,0.039978172387145926,19.002636156869805,0.4788496648149256,0.729369779867802,-4.374942364237465,98.6744951312356
776995399.0,62792549.0,277915703.0,390953819.0,3183684956.0,3960680355.0,689826337.0,664805549.0,2606048469.0,-803867507.0,1691408896.0,-769040493.0,922368403.0,288047429.0,365802780.0,509664395.0,-68884315.0,440780080.0,126495431.0,-463154200.0,-128467611.0,-18384292.0,460656909.0,KLSYN,2024,0.17416864658849754,0.6579800022766543,3.7778326648609823,3.9200161203828943,2.350221480022064,1.387425848637133,0.5735841648422559,0.5596213993203916,0.022008608164997955,0.07272675479513671,0.5302824209218326,0.17030029207082992,0.11128898080441031,2.176858316248537,0.4270500884689545,0.3420199977233457,0.051536362500011354,0.5031610476756504,0.09870875303190177,-0.03913893988268283,-0.06942362538307797,-0.15104174131774933,-0.2246823759225669,1,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,8.273010712953633,0.7127221969923399,90.18268016141364,6.2670507482065405,1.3665602831006545,0.35612473857411303,16.24594989185892,7.23378375228667,0.990387367424908,5.524607192771051,70.71898129367642
1457333413.0,7621735.0,273048120.0,821979726.0,4423228410.0,5880561823.0,3548028233.0,430108828.0,1902424762.0,-324774578.0,1713903324.0,-1359284431.0,354618893.0,471972762.0,471972762.0,314424413.0,323850347.0,638274760.0,-157548349.0,-2929335.0,-38508405.0,-2096128.0,2321186332.0,KLYPV,2021,0.6033485132531018,0.3235107153468319,0.5361921149064317,4.423124191257009,1.1118843675255663,0.8244864320710943,0.3663356467244656,0.17907233124319955,-0.35552637365751233,0.0802598078561175,0.13302395894435376,0.27537887078629647,0.1085397584808284,1.1760543666338075,0.291452309419926,0.676489284653168,-1.21984407797321,0.5640299732838143,0.13977911477523802,0.005346136571456793,-0.1737738744520299,0.1559433071790753,-0.23368595494834646,1,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,8.446879185543425,0.96311769427341,16.15993406859345,7.380153737072746,3.3225563273871566,1.2373532466814439,9.470849985144353,2.127379266224237,-13.154475825327957,5.526106114708217,256.4420668236082
4242759041.0,56602558.0,890653538.0,2340702587.0,6180329808.0,10423088849.0,3915431750.0,3555463993.0,2952193106.0,889849940.0,5445699997.0,-4897385532.0,548314465.0,721643579.0,721643579.0,279560198.0,-22638186.0,256922012.0,-442083381.0,-55191032.0,-88998712.0,-35451633.0,418423509.0,KLYPV,2022,0.37564984878505087,0.28323591487788535,0.7539891624978522,0.8303256935838135,0.8272541902074834,0.15421741468329364,0.5679049992064653,0.4857846019152294,0.03140405840744647,0.06923509810330698,0.18430753619955195,0.13251622002636,0.02464931612135776,1.2835279930760508,0.5224650845725511,0.7167640851221146,0.06010747767602373,0.5516935004747068,0.2245689949409353,-0.011024709752810516,-0.22769866446805093,0.23101277515262514,-0.6702690173878006,0,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54,72,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37.0,42.0,3.3808486390654577,0.7200450202743927,11.14991908160213,11.422898166272232,2.8735579651490313,0.13557123866746768,6.450876766099032,1.782145555574166,1.6958191540021095,0.36129516264857464,126.87009095193663
5031900965.0,33729725.0,820206001.0,3084454625.0,12472173307.0,17504074272.0,4477555578.0,4984857701.0,8041660993.0,1858345787.0,10560889333.0,-8780724257.0,1780165076.0,1592031981.0,1592031981.0,1203614209.0,1529187508.0,2732801717.0,-388417772.0,-79372583.0,-184813277.0,-66714947.0,2623252238.0,KLYPV,2023,0.255800764349042,0.459416526006386,1.7959935623159784,1.6132177637461511,1.318075309041889,0.35711452217440137,0.5317777628850067,0.43493515738108834,0.03166950610388726,0.09095208099903108,0.35555828470835343,0.1507479087036088,0.15612375007865825,2.0987871992031546,0.6033389237780766,0.540583473993614,0.05249040772237017,0.6129799943310291,0.17621352475257596,0.021716982895724102,-0.11984908443600889,0.08087383920552549,0.20289710749110773,0,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54.0,72.0,10.23203057396168,0.8549495613908922,19.24847274520023,6.557534028606983,2.715025157001345,0.7025568753539622,21.623338959744558,8.41507012923968,1.9001703662332357,5.994609477168927,106.13564777844633
144302767.0,415893.0,15089556.0,105954734.0,67202908.0,211505675.0,91105216.0,2302864.0,118097595.0,69733395.0,134884494.0,-86050816.0,48833678.0,43031172.0,43047440.0,36076698.0,-2476026.0,33600672.0,-9282101.0,-8545748.0,-3346847.0,0.0,18430208.0,KNFRT,2018,0.43074596461773423,0.5583660816666031,1.2962769881364422,51.28292204837107,0.7194549764859742,21.20562829589589,1.5448638597431827,0.420920279690682,0.251518315052303,0.20345161896956193,0.4725024745015697,0.31902237776864106,0.15886416286466074,0.9347325543660573,0.637734632888692,0.441633918333397,0.39439337630610083,0.7342529613448091,0.5009545677675079,-0.04426082714791292,0.01181924117003147,0.14023890557264335,-2.4121709905786055,0,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,13.0,7.95,32.9,11.45,2.05,35.5,39.0,10.337903150825621,2.217622646768225,345.65174122310304,12.441872732977002,1.913203898666076,0.4765924885939822,10.599214040001527,2.58948585469397,3.5212564107322417,2.091315006086716,57.50928716472579
231354136.0,1570533.0,46930361.0,143234985.0,74585845.0,305939981.0,166483304.0,2749026.0,136707651.0,76934067.0,182107390.0,-132679068.0,49428322.0,33003716.0,33012187.0,23667769.0,-4984044.0,18683725.0,-10288357.0,-9712365.0,-5535840.0,0.0,14631099.0,KNFRT,2019,0.5441698187200973,0.4468446737597202,0.8211493147685248,49.729486370809155,0.44073047389940206,17.98030356933692,1.3670800136120562,0.5292972261050273,0.21203777220604586,0.10787643998709669,0.19829127730429955,0.18123216196772685,0.06106990311933111,0.7871369544048263,0.5952389400194151,0.5531553262402797,0.3562229517429249,0.6191157308724319,0.4681800153475201,-0.09557517898246524,0.11342385410236305,-0.0424956928692769,-3.22532472655897,0,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14.0,20.0,6.530037824641168,1.4779072278232246,273.3006142539212,3.1534396182384468,0.5357150460174737,0.054962912807398,6.637863914883357,0.9282625274138329,1.6963021776483669,0.5738811495840421,17.58500955014014
349219682.0,2453610.0,81823671.0,162927871.0,80641731.0,429861413.0,262800450.0,4706470.0,162354493.0,95617792.0,272828610.0,-219168357.0,53660253.0,48784916.0,51363324.0,28942185.0,-4534903.0,24407282.0,-22421139.0,-10699961.0,-12138808.0,0.0,-30630046.0,KNFRT,2020,0.6113608759760905,0.37769031620430654,0.6177862062260547,34.49602207174379,0.30145661652416317,11.401380015170606,1.3054603671561094,0.7088717351891901,0.20103975231663793,0.11348987028058738,0.1954461036881786,0.17881158431295016,0.05677942067342527,0.7812521002181085,0.634689697072205,0.6223096837956935,0.31675282148745326,0.4665483631017109,0.3790241833127739,0.005613430293490693,0.06719105725599317,0.03945075705278989,-6.578923554166316,0,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34,36,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8.0,25.0,6.266448978754927,1.4980662877037534,140.23697418659845,4.219953389785624,1.2059104244371894,0.10788089927950802,6.378674258905859,0.6983868742831308,6.83535157876569,-0.7303702123642347,37.770049496774
589524086.0,3541452.0,167015872.0,276721343.0,97289113.0,686813199.0,467496025.0,9644058.0,209673116.0,19661984.0,811448972.0,-716914417.0,94534555.0,88395817.0,94797824.0,59650067.0,-8937990.0,50712077.0,-35147757.0,-20842593.0,-15727931.0,0.0,22675408.0,KNFRT,2021,0.680674200322117,0.3052840514790398,0.44850245732035904,21.741171195776715,0.20390052411505324,9.802362760572365,1.2355367050560706,0.6691024656305902,0.17767285366337288,0.12870430726827078,0.20277781827128905,0.10893576805221462,0.07383678280184013,1.3764475299148338,1.181469682268002,0.6947159485209602,0.15038291403491974,0.4693978576474991,0.4029062682588312,0.015214436987683405,0.06931332434602655,0.546779985195797,-1.599017254598241,0,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,9.529438804509638,1.5444516872192495,192.12631010721836,2.919478583799352,13.468754377855223,0.8417393239409775,9.726023279293443,1.4472009429160666,6.573895585544796,0.462215508470448,231.96233111604147
2255735091.0,5748715.0,538262600.0,1154196933.0,621453856.0,2877188947.0,1657603770.0,254733909.0,964851268.0,147477040.0,4092791887.0,-3720655444.0,372136443.0,195111372.0,190256036.0,134257362.0,-78260648.0,55996714.0,-88108502.0,-126367427.0,-66818694.0,0.0,-387274329.0,KNFRT,2022,0.576119191521418,0.3353451183684114,0.5820759372428309,3.787682887557777,0.32497077416001696,1.4608830228409049,1.1795694430805597,0.6645364700153885,0.20788739704553022,0.06781319391743096,0.1147777529487641,0.04767195044041583,0.01946229984596142,1.8143938547259137,1.4224967363604988,0.6646548816315886,0.14614261792783895,0.5116721983911363,0.40115437472518556,-0.060891113350839826,-0.10455500880069901,0.2410270540924968,-8.34147973773146,0,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54,72,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37.0,42.0,5.185072723692762,0.705257216741282,105.62184255139742,4.1093221279638446,7.823732049982743,0.10704264915278781,5.981893934684297,1.4071242788630107,11.225919440458632,-1.2114146916330413,119.79043776902402
2877865836.0,47694197.0,622764874.0,1452983137.0,934280372.0,3812146208.0,2030221808.0,176572881.0,1605351519.0,77783387.0,3983870290.0,-3724638501.0,259231789.0,52762537.0,42953644.0,34064645.0,5296787.0,224029604.0,-45353728.0,-146257470.0,-81726737.0,0.0,633817120.0,KNFRT,2023,0.5325666166054878,0.4211148868401429,0.7907271573353132,9.091721842608436,0.4233653346444138,1.4681291234071217,1.3040931493740784,0.7018359734809824,0.22235349374092003,0.013840638349409289,0.02115711880876417,0.013244039880625731,0.058767316827948904,1.3843141122719107,1.0450465623904004,0.578885113159857,0.21276898249616455,0.504882166091359,0.3811457005376222,-0.05397255556802167,-0.04355257491593023,-0.3774501739700984,0.007246100566216773,0,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54.0,72.0,21.30266466421951,0.1301020004844473,79.13215975164385,0.5761157348072193,4.702709530756802,0.26445292572577006,23.155404526394282,3.1675583770264457,13.341209624455201,6.650501690306627,99.2765617950254
1985217235.0,18229081.0,723961192.0,198424763.0,664821493.0,2650038728.0,914324975.0,202611062.0,1533102691.0,288215621.0,3540925945.0,-3333243932.0,207682013.0,-54878222.0,9229062.0,38609843.0,21571469.0,-262674756.0,-25115036.0,-159124784.0,-107563492.0,0.0,116607398.0,KNFRT,2024,0.34502325016587454,0.5785208626581249,1.6767590658890184,7.5667274820364945,0.5952189480658685,1.0250280066149597,1.7773777273156421,1.9542203492800796,0.4041043810737848,-0.020708460378394893,0.010093853118252621,-0.015498268772746107,-0.09912110084453075,1.7836465866668743,1.3361789424384594,0.4214791373418751,0.30243283159089057,0.099951158745607,0.07487617479075574,-0.03454909872780418,-0.18754336643961322,0.29113238004805897,-0.4431011167921619,0,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,16.38860438287904,-0.20294291170826997,66.62682042997238,-0.5703362908370567,4.27577261580307,-0.31718752270249845,20.020259023739065,-6.4428715548944995,18.184697148320318,2.090102060199024,69.4330882917676
228283627.0,2189125.0,63031181.0,83752650.0,559783421.0,788067048.0,107133634.0,86256218.0,594677196.0,-14381928.0,377899026.0,-275964566.0,101934460.0,77968064.0,77043883.0,62413864.0,-16767486.0,45646378.0,-52207699.0,-11443598.0,-14358705.0,0.0,21489140.0,KONKA,2018,0.135944821283785,0.7546022860735068,5.550798323521818,6.894311039698031,2.8945852908559027,1.1817636150010657,1.1804322958993732,1.3490719170414773,0.153730565574923,0.0989358255720394,0.7191381466626998,0.20631983317152028,0.057921947270659135,1.6553925963336829,0.47952649074600057,0.2453977139264932,0.32058826476043895,0.3668797937926578,0.10627604619753116,-0.00032572949041166643,-0.005036743056533573,-0.03397168132495765,0.054680831782457195,0,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,13.0,7.95,32.9,11.45,2.05,35.5,39.0,3.2626757108108397,1.0784004987352294,19.262746924517373,8.046473493689291,1.4385794722380016,0.1737658418119774,5.889545134235837,0.944127740511744,2.152227918048922,0.6544358900792411,61.455281191490805
